event_id,event_time,user_id,content_id,event_type,playback_position_sec
e_0000757,2026-04-06 08:10:25,u_00066,c_0022,play_complete,5433
e_0000758,2026-04-03 13:11:27,u_00025,c_0043,play_resume,517
e_0000759,2026-04-16 23:25:52,u_00094,c_0028,play_start,1860
e_0000760,2026-05-20 06:14:42,u_00118,c_0008,play_pause,7154
e_0000761,2026-04-29 10:24:55,u_00089,c_0020,play_abandon,1495
e_0000762,2026-05-15 19:06:17,u_00102,c_0033,play_pause,6356
e_0000763,2026-04-11 00:37:27,u_00005,c_0013,play_abandon,6389
e_0000764,2026-04-02 07:26:57,u_00039,c_0037,play_abandon,2970
e_0000765,2026-04-13 07:49:37,u_00139,c_0015,play_pause,820
e_0000766,2026-04-17 03:05:21,u_00175,c_0011,play_pause,6907
e_0000767,2026-05-18 06:20:33,u_00193,c_0046,play_pause,2280
e_0000768,2026-05-09 11:02:27,u_00013,c_0026,play_complete,3903
e_0000769,2026-05-19 00:41:00,u_00120,c_0021,play_start,2058
e_0000770,2026-04-15 14:46:01,u_00182,c_0036,play_abandon,4865
e_0000771,2026-04-09 10:51:51,u_00018,c_0004,play_complete,6737
e_0000772,2026-04-06 16:34:10,u_00042,c_0049,play_pause,5292
e_0000773,2026-04-20 17:44:07,u_00108,c_0026,play_resume,577
e_0000774,2026-05-19 11:52:14,u_00058,c_0018,play_abandon,5507
e_0000775,2026-04-29 19:16:43,u_00039,c_0014,play_resume,88
e_0000776,2026-04-24 14:26:54,u_00164,c_0008,play_abandon,3859
e_0000777,2026-04-29 14:07:53,u_00060,c_0043,play_abandon,6085
e_0000778,2026-05-18 21:03:12,u_00157,c_0030,play_resume,7169
e_0000779,2026-05-03 15:52:20,u_00070,c_0003,play_complete,3489
e_0000780,2026-04-01 01:15:05,u_00150,c_0011,play_complete,6213
e_0000781,2026-04-24 20:54:14,u_00075,c_0015,play_abandon,4907
e_0000782,2026-04-02 02:28:07,u_00093,c_0016,play_complete,3454
e_0000783,2026-05-21 15:06:14,u_00015,c_0041,play_resume,2061
e_0000784,2026-05-06 10:17:07,u_00164,c_0033,play_resume,2921
e_0000785,2026-05-21 01:08:29,u_00022,c_0001,play_pause,4798
e_0000786,2026-04-20 10:17:43,u_00127,c_0015,play_start,6397
e_0000787,2026-04-22 04:06:24,u_00182,c_0032,play_complete,4969
e_0000788,2026-05-03 22:21:54,u_00133,c_0043,play_abandon,6866
e_0000789,2026-04-21 20:52:12,u_00165,c_0007,play_pause,2954
e_0000790,2026-04-12 04:33:08,u_00149,c_0044,play_complete,5884
e_0000791,2026-05-05 03:09:32,u_00191,c_0003,play_complete,4696
e_0000792,2026-03-28 11:07:09,u_00134,c_0003,play_complete,5481
e_0000793,2026-04-21 18:58:20,u_00007,c_0014,play_resume,809
e_0000794,2026-04-06 23:13:31,u_00075,c_0027,play_resume,2937
e_0000795,2026-05-05 16:42:32,u_00175,c_0023,play_start,2658
e_0000796,2026-04-17 15:10:10,u_00118,c_0045,play_pause,1715
e_0000797,2026-04-02 06:18:40,u_00143,c_0050,play_complete,6171
e_0000798,2026-04-05 18:05:29,u_00090,c_0050,play_start,2734
e_0000799,2026-04-23 00:08:07,u_00091,c_0040,play_pause,2593
e_0000800,2026-03-30 00:54:20,u_00079,c_0007,play_complete,2563
e_0000801,2026-04-17 18:11:36,u_00160,c_0032,play_pause,2168
e_0000802,2026-05-05 13:08:32,u_00182,c_0032,play_resume,6183
e_0000803,2026-05-07 23:52:48,u_00041,c_0011,play_abandon,2543
e_0000804,2026-04-16 06:41:12,u_00130,c_0045,play_abandon,4409
e_0000805,2026-04-18 01:55:48,u_00046,c_0026,play_start,741
e_0000806,2026-03-30 02:34:06,u_00183,c_0039,play_resume,1194
e_0000807,2026-04-23 12:34:52,u_00184,c_0022,play_complete,848
e_0000808,2026-04-18 05:54:40,u_00189,c_0019,play_pause,3625
e_0000809,2026-04-22 19:17:43,u_00011,c_0016,play_start,4050
e_0000810,2026-05-13 16:03:46,u_00058,c_0045,play_complete,5307
e_0000811,2026-05-27 14:44:59,u_00056,c_0010,play_abandon,3958
e_0000812,2026-04-22 06:23:48,u_00113,c_0027,play_complete,1524
e_0000813,2026-05-02 03:23:04,u_00133,c_0038,play_complete,6117
e_0000814,2026-04-07 12:08:09,u_00067,c_0046,play_resume,3533
e_0000815,2026-03-31 16:39:26,u_00095,c_0024,play_resume,631
e_0000816,2026-05-07 01:44:10,u_00178,c_0009,play_abandon,4742
e_0000817,2026-03-30 07:14:30,u_00033,c_0007,play_abandon,2568
e_0000818,2026-05-13 00:37:15,u_00027,c_0039,play_abandon,6726
e_0000819,2026-05-10 05:06:57,u_00058,c_0030,play_complete,5069
e_0000820,2026-04-20 10:55:50,u_00113,c_0032,play_start,4587
e_0000821,2026-04-16 22:02:38,u_00115,c_0036,play_complete,7107
e_0000822,2026-05-23 02:37:56,u_00181,c_0010,play_resume,4667
e_0000823,2026-05-26 01:21:29,u_00065,c_0047,play_complete,5768
e_0000824,2026-05-02 17:17:32,u_00196,c_0009,play_resume,4410
e_0000825,2026-05-08 13:45:24,u_00179,c_0044,play_abandon,3335
e_0000826,2026-04-23 02:22:40,u_00037,c_0050,play_start,4993
e_0000827,2026-04-09 12:22:53,u_00014,c_0046,play_start,5028
e_0000828,2026-05-01 00:49:14,u_00017,c_0034,play_pause,2038
e_0000829,2026-04-09 18:06:49,u_00154,c_0050,play_start,5319
e_0000830,2026-05-20 13:54:54,u_00127,c_0047,play_complete,4702
e_0000831,2026-05-03 10:35:16,u_00180,c_0044,play_complete,1134
e_0000832,2026-05-21 14:37:49,u_00088,c_0012,play_complete,2064
e_0000833,2026-05-16 15:34:48,u_00128,c_0006,play_pause,2877
e_0000834,2026-05-22 13:31:12,u_00166,c_0041,play_start,4291
e_0000835,2026-04-01 04:56:25,u_00066,c_0002,play_start,5592
e_0000836,2026-05-17 23:27:00,u_00096,c_0007,play_start,2677
e_0000837,2026-05-26 05:23:37,u_00099,c_0020,play_start,1412
e_0000838,2026-04-18 08:48:26,u_00049,c_0041,play_pause,2828
e_0000839,2026-03-30 19:21:37,u_00025,c_0044,play_abandon,1449
e_0000840,2026-04-03 18:27:51,u_00113,c_0046,play_complete,248
e_0000841,2026-03-29 06:03:10,u_00160,c_0003,play_start,6612
e_0000842,2026-05-21 12:16:49,u_00080,c_0019,play_abandon,4247
e_0000843,2026-04-26 17:21:51,u_00043,c_0007,play_abandon,2763
e_0000844,2026-04-22 11:09:32,u_00117,c_0043,play_start,5478
e_0000845,2026-05-06 16:36:51,u_00142,c_0005,play_pause,6697
e_0000846,2026-04-07 11:57:38,u_00126,c_0013,play_start,3935
e_0000847,2026-04-09 05:53:06,u_00169,c_0046,play_abandon,745
e_0000848,2026-05-07 07:23:24,u_00170,c_0042,play_abandon,4273
e_0000849,2026-04-23 03:47:42,u_00101,c_0049,play_resume,1109
e_0000850,2026-05-15 14:19:33,u_00115,c_0049,play_complete,3564
e_0000851,2026-04-26 23:28:54,u_00097,c_0006,play_resume,4597
e_0000852,2026-05-03 14:28:10,u_00124,c_0040,play_resume,6314
e_0000853,2026-05-24 07:06:58,u_00176,c_0045,play_pause,730
e_0000854,2026-04-10 05:25:49,u_00079,c_0038,play_resume,6055
e_0000855,2026-05-26 22:40:36,u_00013,c_0035,play_pause,2881
e_0000856,2026-04-05 02:04:33,u_00138,c_0004,play_abandon,4292
e_0000857,2026-05-04 02:15:58,u_00046,c_0033,play_pause,808
e_0000858,2026-03-31 16:14:40,u_00118,c_0012,play_start,5849
e_0000859,2026-05-14 05:19:21,u_00053,c_0032,play_start,370
e_0000860,2026-03-31 01:52:01,u_00098,c_0014,play_resume,38
e_0000861,2026-04-05 13:48:36,u_00062,c_0043,play_pause,3045
e_0000862,2026-05-18 19:21:45,u_00103,c_0003,play_abandon,5476
e_0000863,2026-04-14 05:14:05,u_00067,c_0028,play_resume,1678
e_0000864,2026-03-30 15:33:16,u_00168,c_0048,play_start,3406
e_0000865,2026-05-10 17:07:11,u_00106,c_0025,play_complete,2076
e_0000866,2026-04-17 01:34:58,u_00154,c_0001,play_complete,1055
e_0000867,2026-05-13 21:19:53,u_00170,c_0045,play_start,1301
e_0000868,2026-05-16 06:39:50,u_00126,c_0005,play_resume,5577
e_0000869,2026-05-02 14:25:42,u_00184,c_0045,play_resume,7008
e_0000870,2026-05-21 20:34:08,u_00146,c_0017,play_pause,708
e_0000871,2026-05-15 19:26:58,u_00143,c_0032,play_complete,3922
e_0000872,2026-05-13 22:06:36,u_00028,c_0008,play_pause,684
e_0000873,2026-04-06 21:44:33,u_00196,c_0045,play_abandon,3038
e_0000874,2026-05-18 09:21:11,u_00113,c_0048,play_start,5430
e_0000875,2026-05-15 17:13:40,u_00129,c_0050,play_start,4659
e_0000876,2026-05-06 15:01:49,u_00004,c_0010,play_resume,3784
e_0000877,2026-05-24 11:35:51,u_00052,c_0042,play_resume,4141
e_0000878,2026-05-16 03:47:39,u_00017,c_0015,play_complete,207
e_0000879,2026-04-04 16:21:27,u_00113,c_0005,play_resume,4561
e_0000880,2026-04-22 13:56:53,u_00042,c_0010,play_start,3358
e_0000881,2026-05-26 04:13:50,u_00133,c_0035,play_resume,3034
e_0000882,2026-03-31 20:16:46,u_00010,c_0010,play_start,3122
e_0000883,2026-05-24 11:10:24,u_00001,c_0037,play_start,7020
e_0000884,2026-04-17 22:23:26,u_00058,c_0049,play_start,162
e_0000885,2026-03-29 05:18:36,u_00167,c_0031,play_resume,5616
e_0000886,2026-04-29 00:44:17,u_00158,c_0025,play_complete,5018
e_0000887,2026-04-17 09:29:02,u_00065,c_0023,play_pause,3720
e_0000888,2026-05-13 19:41:20,u_00138,c_0024,play_pause,3182
e_0000889,2026-05-04 00:58:33,u_00066,c_0011,play_resume,1179
e_0000890,2026-05-01 01:03:26,u_00011,c_0030,play_pause,3295
e_0000891,2026-05-05 17:34:34,u_00033,c_0041,play_complete,3773
e_0000892,2026-04-29 11:30:37,u_00188,c_0029,play_resume,2670
e_0000893,2026-05-19 00:26:47,u_00171,c_0026,play_pause,1777
e_0000894,2026-04-21 17:04:14,u_00183,c_0013,play_abandon,2977
e_0000895,2026-04-02 10:36:19,u_00119,c_0036,play_resume,1749
e_0000896,2026-04-27 20:25:19,u_00101,c_0010,play_complete,2460
e_0000897,2026-05-01 22:47:47,u_00199,c_0040,play_resume,4519
e_0000898,2026-05-03 07:32:49,u_00041,c_0043,play_complete,195
e_0000899,2026-05-03 05:17:49,u_00178,c_0014,play_resume,6111
e_0000900,2026-04-08 19:18:35,u_00175,c_0037,play_abandon,6404
e_0000901,2026-05-01 13:30:45,u_00051,c_0010,play_pause,6247
e_0000902,2026-04-18 04:26:13,u_00125,c_0021,play_start,5539
e_0000903,2026-05-22 23:59:02,u_00025,c_0005,play_start,2715
e_0000904,2026-03-29 12:47:13,u_00024,c_0021,play_pause,1744
e_0000905,2026-05-04 04:01:40,u_00079,c_0005,play_abandon,6785
e_0000906,2026-05-06 01:48:42,u_00115,c_0031,play_resume,831
e_0000907,2026-03-31 19:49:34,u_00144,c_0011,play_start,4360
e_0000908,2026-05-17 06:24:20,u_00159,c_0027,play_complete,5733
e_0000909,2026-04-03 16:52:18,u_00072,c_0045,play_pause,3644
e_0000910,2026-05-25 19:03:36,u_00025,c_0049,play_complete,3107
e_0000911,2026-04-08 23:22:16,u_00123,c_0011,play_resume,3612
e_0000912,2026-05-16 09:02:59,u_00150,c_0037,play_complete,5503
e_0000913,2026-04-01 13:54:04,u_00146,c_0023,play_resume,564
e_0000914,2026-04-18 14:16:35,u_00046,c_0009,play_pause,909
e_0000915,2026-04-17 13:41:15,u_00172,c_0013,play_start,2905
e_0000916,2026-05-26 04:02:23,u_00155,c_0032,play_complete,1384
e_0000917,2026-05-15 07:42:27,u_00094,c_0017,play_start,4010
e_0000918,2026-05-24 03:44:16,u_00082,c_0011,play_resume,2155
e_0000919,2026-05-06 22:42:13,u_00115,c_0028,play_complete,5401
e_0000920,2026-04-22 22:51:05,u_00021,c_0022,play_abandon,87
e_0000921,2026-05-26 14:35:48,u_00189,c_0037,play_complete,3113
e_0000922,2026-04-13 02:42:16,u_00100,c_0003,play_complete,2749
e_0000923,2026-04-03 10:33:15,u_00094,c_0033,play_resume,1084
e_0000924,2026-05-11 06:47:29,u_00089,c_0047,play_resume,2184
e_0000925,2026-03-30 02:54:09,u_00022,c_0029,play_resume,7057
e_0000926,2026-05-26 19:08:12,u_00131,c_0008,play_start,1990
e_0000927,2026-05-04 21:50:24,u_00020,c_0012,play_pause,6380
e_0000928,2026-05-27 00:59:13,u_00023,c_0005,play_resume,7128
e_0000929,2026-05-18 05:19:05,u_00159,c_0005,play_complete,5169
e_0000930,2026-05-21 04:52:57,u_00085,c_0043,play_pause,1634
e_0000931,2026-05-16 21:14:55,u_00191,c_0006,play_start,3546
e_0000932,2026-05-14 22:14:55,u_00176,c_0015,play_complete,2624
e_0000933,2026-05-15 08:07:48,u_00161,c_0034,play_complete,4959
e_0000934,2026-04-27 14:13:17,u_00181,c_0012,play_abandon,7086
e_0000935,2026-05-16 07:59:55,u_00016,c_0029,play_pause,1619
e_0000936,2026-04-01 06:23:48,u_00068,c_0010,play_start,5757
e_0000937,2026-05-15 18:05:40,u_00195,c_0005,play_pause,1330
e_0000938,2026-04-04 05:41:22,u_00102,c_0041,play_complete,4150
e_0000939,2026-05-14 10:43:08,u_00164,c_0019,play_resume,6024
e_0000940,2026-05-27 03:03:17,u_00062,c_0034,play_resume,2305
e_0000941,2026-05-23 22:55:29,u_00194,c_0011,play_resume,6004
e_0000942,2026-04-09 10:54:17,u_00016,c_0040,play_complete,98
e_0000943,2026-05-22 13:22:11,u_00191,c_0044,play_resume,5718
e_0000944,2026-04-14 21:23:44,u_00175,c_0039,play_resume,3692
e_0000945,2026-04-06 08:36:29,u_00092,c_0048,play_resume,6253
e_0000946,2026-04-23 00:47:46,u_00126,c_0021,play_abandon,1397
e_0000947,2026-05-05 10:30:04,u_00011,c_0045,play_complete,2657
e_0000948,2026-04-02 09:31:51,u_00104,c_0030,play_pause,6044
e_0000949,2026-05-01 23:04:52,u_00193,c_0025,play_resume,3124
e_0000950,2026-05-02 12:59:33,u_00162,c_0010,play_pause,1237
e_0000951,2026-05-14 20:58:35,u_00152,c_0012,play_complete,1227
e_0000952,2026-05-15 23:28:35,u_00070,c_0022,play_pause,2486
e_0000953,2026-05-13 17:28:22,u_00141,c_0018,play_complete,3545
e_0000954,2026-04-26 02:56:38,u_00112,c_0011,play_start,548
e_0000955,2026-04-27 04:41:51,u_00083,c_0046,play_pause,4249
e_0000956,2026-05-01 08:59:41,u_00127,c_0014,play_pause,2773
e_0000957,2026-04-14 04:32:21,u_00162,c_0020,play_start,4907
e_0000958,2026-05-09 13:13:37,u_00034,c_0034,play_pause,3027
e_0000959,2026-05-23 23:31:37,u_00145,c_0031,play_complete,2016
e_0000960,2026-04-13 16:01:05,u_00054,c_0021,play_resume,5192
e_0000961,2026-04-22 13:23:10,u_00122,c_0018,play_resume,5720
e_0000962,2026-05-07 03:23:02,u_00050,c_0009,play_pause,5800
e_0000963,2026-05-12 16:28:24,u_00152,c_0040,play_complete,158
e_0000964,2026-04-01 20:35:12,u_00081,c_0033,play_pause,5108
e_0000965,2026-04-24 08:30:22,u_00083,c_0006,play_resume,548
e_0000966,2026-04-08 17:09:11,u_00116,c_0025,play_resume,5831
e_0000967,2026-04-03 22:29:45,u_00037,c_0024,play_pause,5186
e_0000968,2026-05-05 04:29:25,u_00001,c_0021,play_pause,6419
e_0000969,2026-04-26 13:21:04,u_00070,c_0021,play_abandon,1638
e_0000970,2026-03-29 04:21:53,u_00166,c_0013,play_resume,6008
e_0000971,2026-04-01 17:26:09,u_00016,c_0048,play_abandon,2313
e_0000972,2026-04-30 01:07:06,u_00064,c_0025,play_start,2442
e_0000973,2026-05-18 14:58:59,u_00067,c_0014,play_complete,644
e_0000974,2026-04-08 19:31:20,u_00095,c_0030,play_complete,4548
e_0000975,2026-04-29 13:53:01,u_00041,c_0039,play_resume,3735
e_0000976,2026-04-12 04:30:42,u_00071,c_0013,play_pause,4804
e_0000977,2026-05-26 20:56:05,u_00033,c_0021,play_resume,4526
e_0000978,2026-05-18 13:06:14,u_00123,c_0024,play_complete,4506
e_0000979,2026-04-30 03:39:35,u_00007,c_0041,play_pause,2675
e_0000980,2026-05-25 03:41:40,u_00157,c_0049,play_abandon,6197
e_0000981,2026-04-01 07:56:14,u_00146,c_0003,play_pause,4068
e_0000982,2026-05-19 19:53:27,u_00017,c_0005,play_pause,5847
e_0000983,2026-04-09 12:37:39,u_00061,c_0006,play_start,3380
e_0000984,2026-05-23 08:34:26,u_00088,c_0049,play_start,4298
e_0000985,2026-04-07 11:15:51,u_00107,c_0042,play_abandon,6740
e_0000986,2026-04-29 18:52:12,u_00023,c_0014,play_resume,1862
e_0000987,2026-04-16 02:24:59,u_00062,c_0004,play_start,5266
e_0000988,2026-04-27 22:57:46,u_00179,c_0015,play_pause,1250
e_0000989,2026-05-07 13:35:12,u_00036,c_0033,play_complete,157
e_0000990,2026-05-09 08:58:18,u_00131,c_0049,play_complete,4505
e_0000991,2026-05-15 05:57:47,u_00018,c_0003,play_pause,4773
e_0000992,2026-05-05 01:54:23,u_00126,c_0001,play_resume,4170
e_0000993,2026-05-14 19:26:00,u_00043,c_0026,play_abandon,2305
e_0000994,2026-05-04 07:35:50,u_00069,c_0036,play_pause,6178
e_0000995,2026-05-06 17:39:03,u_00156,c_0017,play_resume,3216
e_0000996,2026-05-09 09:58:32,u_00031,c_0042,play_abandon,5336
e_0000997,2026-04-08 11:46:49,u_00172,c_0033,play_start,341
e_0000998,2026-04-10 17:47:12,u_00100,c_0007,play_abandon,6026
e_0000999,2026-04-04 01:16:47,u_00192,c_0020,play_abandon,6699
e_0001000,2026-04-28 22:18:20,u_00078,c_0024,play_pause,4643
e_0001001,2026-04-25 23:41:00,u_00065,c_0014,play_pause,6795
e_0001002,2026-05-14 08:13:36,u_00047,c_0022,play_resume,3750
e_0001003,2026-04-09 18:01:29,u_00101,c_0039,play_complete,4594
e_0001004,2026-04-07 02:05:45,u_00153,c_0019,play_start,5049
e_0001005,2026-04-03 23:20:57,u_00028,c_0001,play_start,2246
e_0001006,2026-04-29 11:13:24,u_00001,c_0020,play_pause,796
e_0001007,2026-05-14 03:47:33,u_00014,c_0024,play_resume,623
e_0001008,2026-04-16 23:40:11,u_00072,c_0027,play_start,983
e_0001009,2026-05-11 09:00:01,u_00078,c_0010,play_pause,985
e_0001010,2026-03-28 02:09:59,u_00163,c_0048,play_complete,1430
e_0001011,2026-05-22 00:44:31,u_00004,c_0008,play_abandon,5692
e_0001012,2026-05-10 23:15:24,u_00143,c_0018,play_complete,518
e_0001013,2026-05-18 17:55:35,u_00188,c_0045,play_complete,244
e_0001014,2026-04-30 09:33:49,u_00010,c_0032,play_start,4724
e_0001015,2026-05-23 15:14:42,u_00012,c_0043,play_complete,1660
e_0001016,2026-04-15 15:04:48,u_00069,c_0002,play_pause,5649
e_0001017,2026-04-16 22:04:24,u_00115,c_0001,play_complete,4578
e_0001018,2026-04-07 16:14:06,u_00180,c_0032,play_start,2347
e_0001019,2026-04-19 12:30:08,u_00094,c_0006,play_complete,4461
e_0001020,2026-04-15 12:13:25,u_00042,c_0024,play_abandon,1193
e_0001021,2026-04-17 12:33:49,u_00083,c_0048,play_abandon,3291
e_0001022,2026-05-05 14:50:08,u_00096,c_0030,play_complete,5535
e_0001023,2026-05-04 10:54:22,u_00139,c_0027,play_resume,1127
e_0001024,2026-04-16 09:31:12,u_00086,c_0023,play_abandon,7059
e_0001025,2026-04-01 22:38:28,u_00175,c_0011,play_pause,4905
e_0001026,2026-04-17 00:49:06,u_00088,c_0035,play_abandon,1142
e_0001027,2026-05-02 21:07:34,u_00053,c_0045,play_start,4107
e_0001028,2026-04-24 20:24:00,u_00140,c_0003,play_resume,4509
e_0001029,2026-04-10 16:16:15,u_00171,c_0011,play_resume,4007
e_0001030,2026-04-11 12:24:01,u_00030,c_0021,play_complete,4285
e_0001031,2026-05-13 05:37:13,u_00169,c_0026,play_complete,5634
e_0001032,2026-05-13 03:18:31,u_00193,c_0007,play_pause,6834
e_0001033,2026-05-15 01:59:03,u_00178,c_0049,play_abandon,6553
e_0001034,2026-05-18 21:15:41,u_00028,c_0032,play_pause,6191
e_0001035,2026-04-05 17:25:20,u_00104,c_0020,play_start,6672
e_0001036,2026-05-26 23:41:53,u_00049,c_0002,play_pause,1521
e_0001037,2026-05-23 21:43:32,u_00199,c_0044,play_start,3456
e_0001038,2026-05-02 23:15:22,u_00092,c_0043,play_resume,2811
e_0001039,2026-05-14 14:32:21,u_00100,c_0024,play_abandon,3919
e_0001040,2026-04-20 22:16:29,u_00163,c_0040,play_start,4095
e_0001041,2026-05-26 15:15:30,u_00082,c_0023,play_complete,6167
e_0001042,2026-05-21 10:15:23,u_00138,c_0050,play_abandon,2875
e_0001043,2026-05-26 11:57:29,u_00176,c_0032,play_start,3890
e_0001044,2026-05-22 21:44:14,u_00065,c_0035,play_start,3724
e_0001045,2026-05-06 16:21:30,u_00098,c_0048,play_start,2644
e_0001046,2026-04-08 01:05:32,u_00080,c_0036,play_pause,5027
e_0001047,2026-05-27 02:51:23,u_00106,c_0007,play_start,4147
e_0001048,2026-04-25 18:30:43,u_00114,c_0005,play_abandon,3179
e_0001049,2026-04-11 22:43:23,u_00138,c_0042,play_start,5719
e_0001050,2026-05-16 09:41:06,u_00133,c_0032,play_pause,326
e_0001051,2026-05-06 10:52:17,u_00075,c_0039,play_pause,6859
e_0001052,2026-04-27 08:45:00,u_00020,c_0013,play_complete,6354
e_0001053,2026-03-31 18:10:36,u_00191,c_0042,play_start,2476
e_0001054,2026-05-06 02:22:06,u_00047,c_0015,play_complete,1873
e_0001055,2026-04-06 01:01:53,u_00183,c_0029,play_start,1347
e_0001056,2026-04-10 04:23:59,u_00036,c_0009,play_complete,4064
e_0001057,2026-04-30 23:14:27,u_00094,c_0045,play_resume,5200
e_0001058,2026-05-01 08:57:43,u_00140,c_0007,play_complete,4565
e_0001059,2026-05-23 21:54:44,u_00180,c_0028,play_resume,3888
e_0001060,2026-03-30 16:01:01,u_00103,c_0033,play_pause,991
e_0001061,2026-05-22 05:48:18,u_00007,c_0011,play_pause,3654
e_0001062,2026-05-04 06:43:30,u_00169,c_0035,play_start,6471
e_0001063,2026-04-20 10:52:25,u_00169,c_0012,play_start,1902
e_0001064,2026-05-08 19:12:16,u_00052,c_0010,play_complete,91
e_0001065,2026-04-25 23:52:27,u_00096,c_0004,play_resume,4797
e_0001066,2026-05-08 19:39:02,u_00136,c_0001,play_pause,7049
e_0001067,2026-05-15 02:29:30,u_00123,c_0014,play_complete,1754
e_0001068,2026-05-03 06:19:20,u_00026,c_0012,play_abandon,7034
e_0001069,2026-04-15 19:05:28,u_00019,c_0010,play_pause,7054
e_0001070,2026-04-27 07:55:24,u_00195,c_0005,play_pause,2023
e_0001071,2026-05-01 03:36:46,u_00161,c_0049,play_resume,3329
e_0001072,2026-04-30 22:04:40,u_00016,c_0049,play_complete,226
e_0001073,2026-04-11 12:34:32,u_00050,c_0043,play_abandon,6851
e_0001074,2026-03-30 19:29:21,u_00058,c_0048,play_abandon,3330
e_0001075,2026-04-17 18:44:22,u_00166,c_0049,play_abandon,2356
e_0001076,2026-05-23 10:21:59,u_00128,c_0050,play_complete,543
e_0001077,2026-04-12 19:10:19,u_00144,c_0006,play_start,3027
e_0001078,2026-05-10 09:18:09,u_00072,c_0026,play_resume,2486
e_0001079,2026-05-07 14:05:30,u_00138,c_0039,play_abandon,3995
e_0001080,2026-04-02 01:22:16,u_00099,c_0049,play_abandon,5588
e_0001081,2026-04-15 05:51:30,u_00155,c_0039,play_resume,745
e_0001082,2026-05-06 06:26:21,u_00178,c_0032,play_start,2061
e_0001083,2026-03-29 15:04:42,u_00162,c_0018,play_abandon,4206
e_0001084,2026-03-29 13:01:45,u_00059,c_0021,play_abandon,1566
e_0001085,2026-05-15 13:26:17,u_00090,c_0020,play_complete,2281
e_0001086,2026-04-30 02:17:48,u_00068,c_0039,play_abandon,6446
e_0001087,2026-04-13 14:47:17,u_00036,c_0050,play_resume,5837
e_0001088,2026-05-07 17:08:31,u_00139,c_0036,play_abandon,4260
e_0001089,2026-04-11 00:03:42,u_00045,c_0008,play_pause,1685
e_0001090,2026-04-04 13:48:04,u_00154,c_0041,play_complete,3071
e_0001091,2026-04-27 01:42:01,u_00063,c_0026,play_abandon,3760
e_0001092,2026-05-18 15:21:56,u_00138,c_0022,play_resume,1019
e_0001093,2026-05-02 23:55:48,u_00097,c_0036,play_resume,4055
e_0001094,2026-04-20 15:27:24,u_00117,c_0036,play_complete,1631
e_0001095,2026-04-30 03:28:22,u_00069,c_0004,play_start,3902
e_0001096,2026-05-07 20:51:49,u_00112,c_0025,play_start,2960
e_0001097,2026-05-25 21:42:54,u_00195,c_0004,play_abandon,4384
e_0001098,2026-04-07 20:00:13,u_00069,c_0009,play_complete,1678
e_0001099,2026-04-21 22:59:53,u_00011,c_0043,play_resume,5114
e_0001100,2026-05-09 10:44:46,u_00185,c_0018,play_pause,5065
e_0001101,2026-04-09 15:00:25,u_00155,c_0037,play_resume,6887
e_0001102,2026-05-26 06:22:40,u_00061,c_0010,play_pause,1407
e_0001103,2026-04-23 04:58:50,u_00099,c_0014,play_start,4679
e_0001104,2026-05-10 08:52:54,u_00190,c_0040,play_pause,6925
e_0001105,2026-05-12 09:20:50,u_00105,c_0015,play_pause,1805
e_0001106,2026-05-27 16:17:41,u_00072,c_0007,play_complete,4748
e_0001107,2026-04-29 17:45:54,u_00154,c_0025,play_start,3346
e_0001108,2026-04-29 19:12:04,u_00183,c_0029,play_complete,6968
e_0001109,2026-05-03 23:25:12,u_00158,c_0049,play_resume,1680
e_0001110,2026-04-30 07:38:40,u_00173,c_0032,play_start,4088
e_0001111,2026-05-03 09:21:47,u_00130,c_0040,play_resume,1183
e_0001112,2026-04-19 01:16:36,u_00181,c_0005,play_pause,6455
e_0001113,2026-05-14 13:37:35,u_00104,c_0014,play_resume,2037
e_0001114,2026-03-31 16:35:22,u_00184,c_0019,play_complete,198
e_0001115,2026-05-12 03:15:56,u_00176,c_0037,play_complete,5841
e_0001116,2026-04-21 12:36:36,u_00006,c_0025,play_start,4021
e_0001117,2026-04-29 10:54:33,u_00112,c_0047,play_resume,2852
e_0001118,2026-05-04 15:29:50,u_00059,c_0018,play_pause,1795
e_0001119,2026-04-24 04:26:09,u_00150,c_0042,play_pause,6929
e_0001120,2026-05-04 22:11:46,u_00010,c_0025,play_start,5792
e_0001121,2026-04-18 01:24:57,u_00041,c_0006,play_resume,649
e_0001122,2026-04-29 19:41:51,u_00135,c_0017,play_complete,2281
e_0001123,2026-05-01 14:49:27,u_00048,c_0015,play_start,1899
e_0001124,2026-05-24 05:18:10,u_00024,c_0040,play_pause,2361
e_0001125,2026-03-28 10:02:50,u_00141,c_0031,play_pause,140
e_0001126,2026-04-12 21:55:11,u_00051,c_0039,play_start,2204
e_0001127,2026-05-20 09:24:12,u_00046,c_0035,play_resume,5924
e_0001128,2026-04-23 18:44:10,u_00046,c_0010,play_start,2666
e_0001129,2026-05-10 07:07:59,u_00044,c_0050,play_abandon,4132
e_0001130,2026-05-19 18:56:30,u_00015,c_0026,play_pause,6934
e_0001131,2026-04-02 04:06:37,u_00034,c_0016,play_abandon,6415
e_0001132,2026-05-12 09:48:15,u_00072,c_0030,play_start,5844
e_0001133,2026-04-17 04:11:58,u_00064,c_0011,play_start,3091
e_0001134,2026-05-09 09:26:09,u_00035,c_0001,play_complete,5550
e_0001135,2026-04-22 06:13:35,u_00194,c_0026,play_abandon,3822
